312,@_dwaynenjazz Caleb Shomo of Beartooth - Emotional Speech \/ Suicide and Depression\n1,056 views\n\n38\n\n0\n\nShare\n\nSave\n\nReport","display_text_range":[14,122],"source":"\u003ca href=\"https:\/\/mobile.twitter.com\" rel=\"nofollow\"\u003eTwitter Web App\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":1116079171086770178,"in_reply_to_status_id_str":"1116079171086770178","in_reply_to_user_id":717530540887379969,"in_reply_to_user_id_str":"717530540887379969","in_reply_to_screen_name":"_dwaynenjazz","user":{"id":1108235777794691073,"id_str":"1108235777794691073","name":"Patrick whalley. Nickname lycan","screen_name":"PatrickWhalley","location":null,"url":null,"description":"I live in Townsville and I work with dingoes","translator_type":"none","protected":false,"verified":false,"followers_count":0,"friends_count":6,"listed_count":0,"favourites_count":55,"statuses_count":39,"created_at":"Wed Mar 20 05:16:14 +0000 2019","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"F5F8FA","profile_background_image_url":"","profile_background_image_url_https":"","profile_background_tile":false,"profile_link_color":"1DA1F2","profile_sidebar_border_color":"C0DEED","profile_sidebar_fill_color":"DDEEF6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/1108599990471974912\/BIyUgRxf_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/1108599990471974912\/BIyUgRxf_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/1108235777794691073\/1554000831","default_profile":true,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"_dwaynenjazz","name":"Dwayne & Jasmine \ud83c\udfe1","id":717530540887379969,"id_str":"717530540887379969","indices":[0,13]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"en","timestamp_ms":"1554954454651"}

313,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
314,@deononjestoni_ Hahahahaha kasama ata sa suicide squad","display_text_range":[16,54],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003eTwitter for Android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":1115994098203156480,"in_reply_to_status_id_str":"1115994098203156480","in_reply_to_user_id":915449266574725121,"in_reply_to_user_id_str":"915449266574725121","in_reply_to_screen_name":"deononjestoni_","user":{"id":2689942826,"id_str":"2689942826","name":"KANIEL OUTIS","screen_name":"kyleracesea","location":"mnl","url":null,"description":"\/\/98'","translator_type":"none","protected":false,"verified":false,"followers_count":121,"friends_count":117,"listed_count":0,"favourites_count":1953,"statuses_count":4571,"created_at":"Tue Jul 29 11:53:24 +0000 2014","utc_offset":null,"time_zone":null,"geo_enabled":true,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"000000","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_tile":false,"profile_link_color":"ABB8C2","profile_sidebar_border_color":"000000","profile_sidebar_fill_color":"000000","profile_text_color":"000000","profile_use_background_image":false,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/1111410510346354688\/lG0EEsIH_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/1111410510346354688\/lG0EEsIH_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/2689942826\/1553848465","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"deononjestoni_","name":"J E S  \ud83d\udd25","id":915449266574725121,"id_str":"915449266574725121","indices":[0,15]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"tl","timestamp_ms":"1554954457932"}

315,words hold energy\n\nuse them wisely\n\nburn notes after writing them on an emotional day\n\nkeep the notes Uve written o\u2026 https:\/\/t.co\/xioUkt7G4E
316,Suicide rates in the mountain West are sky-high; now researchers are asking why https:\/\/t.co\/rVd6LSFN3W
317,Saleem lafafi (oh sorry i mean safi) should consult some psychiatrist i have some really serious concerns about his\u2026 https:\/\/t.co\/gfzkGd9j0p
318,RT @KatTheHammer1: Hi, I'm Vince Foster \nRemember me? \n\nI was going to testify against Hillary Clinton. But I committed suicide on a park b\u2026
319,the ppl in my life who i've known to commit suicide were all young men around my age. reach out to everyone (male &amp;\u2026 https:\/\/t.co\/zFJ43g1kpz
320,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
321,RT @DailyMail: EXCLUSIVE: Ken Starr says Hillary DID 'trigger' Vince Foster's suicide https:\/\/t.co\/JUPWAZ7uee
322,If anyone\u2019s curious, here is my list of bmth albums from best to worst: sempiternal, amo, there is a hell, suicide\u2026 https:\/\/t.co\/pjOUriaASB
323,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
324,RT @ZiqreyAzhar99: Now aku dah faham kenapa ramai student yang attempt suicide. Stress sampai sakit. Lect tak faham, tak puas hati je meraj\u2026
325,RT @khalids: Footballer commits suicide on live telecast (SFW) https:\/\/t.co\/cRVGPY4sPX
326,RT @yigsstarhouse: Something tells me we should file this away in the back of our minds. @CoreysDigs \nhttps:\/\/t.co\/42VkKiuhYx
327,RT @EarthQuake_HK15: I\u2019ve deleted every suicide note I started in my Notes on my phone...y\u2019all don\u2019t understand how big that is for me
328,RT @khalids: Footballer commits suicide on live telecast (SFW) https:\/\/t.co\/cRVGPY4sPX
329,RT @AdityaMenon22: Debt-ridden farmer kills himself. Suicide note says \"Don't vote for BJP. BJP has destroyed farmers in 5 years\". \nhttps:\/\u2026
330,RT @KatTheHammer1: Hi, I'm Vince Foster \nRemember me? \n\nI was going to testify against Hillary Clinton. But I committed suicide on a park b\u2026
331,RT @abhoops5: Sad to say but suicide is a trend these days \ud83d\ude2d\ud83d\ude2d\ud83d\ude2d mental health is sooooooo important \u203c\ufe0f\u203c\ufe0f\u203c\ufe0f check on your friends\/loved ones\u2026
332,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
333,@NabiyaKhan11 It was suicide  planned and executed  by left...n blaming  nationalists","display_text_range":[14,85],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/android\" rel=\"nofollow\"\u003eTwitter for Android\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":1115940738225725441,"in_reply_to_status_id_str":"1115940738225725441","in_reply_to_user_id":1035857282553114624,"in_reply_to_user_id_str":"1035857282553114624","in_reply_to_screen_name":"NabiyaKhan11","user":{"id":75472625,"id_str":"75472625","name":"chowkidar manish kulkarni","screen_name":"manishkulk","location":"Bengaluru","url":null,"description":"Bharat once again Vishwa Guru","translator_type":"none","protected":false,"verified":false,"followers_count":215,"friends_count":127,"listed_count":4,"favourites_count":1955,"statuses_count":2999,"created_at":"Sat Sep 19 04:29:12 +0000 2009","utc_offset":null,"time_zone":null,"geo_enabled":true,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"000000","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_tile":false,"profile_link_color":"FA743E","profile_sidebar_border_color":"000000","profile_sidebar_fill_color":"000000","profile_text_color":"000000","profile_use_background_image":false,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/986099837421662210\/klnaYSfk_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/986099837421662210\/klnaYSfk_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/75472625\/1519121523","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"NabiyaKhan11","name":"Nabiya Khan","id":1035857282553114624,"id_str":"1035857282553114624","indices":[0,13]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"en","timestamp_ms":"1554954477103"}

334,Ohh no: Suicide attempt in #IshqSubhanAllah\n\n@ZeeTV @adnan_abkhan @EishaSingh2412 @DeepaliSaini #spoiler\u2026 https:\/\/t.co\/1F8nvkQjYf
335,RT @dlhampton: \"I could hardly put it down.\" Julie\nSex, Suicide and Serotonin https:\/\/t.co\/Ou97gSCAEA\n\n#mentalhealth #suicide #mentaillness\u2026
336,@lhill244 @JonGroat @Alyssafarah @PeteButtigieg @mike_pence Christians once used that same excuse for racism. \"My b\u2026 https:\/\/t.co\/xdk7xpKmtk","display_text_range":[60,140],"source":"\u003ca href=\"https:\/\/mobile.twitter.com\" rel=\"nofollow\"\u003eTwitter Web App\u003c\/a\u003e","truncated":true,"in_reply_to_status_id":1115921856962400256,"in_reply_to_status_id_str":"1115921856962400256","in_reply_to_user_id":816061830384799745,"in_reply_to_user_id_str":"816061830384799745","in_reply_to_screen_name":"lhill244","user":{"id":3041102419,"id_str":"3041102419","name":"Jesse Haltom","screen_name":"jessehaltom89","location":null,"url":null,"description":null,"translator_type":"none","protected":false,"verified":false,"followers_count":5,"friends_count":61,"listed_count":0,"favourites_count":79,"statuses_count":96,"created_at":"Wed Feb 25 09:52:24 +0000 2015","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"C0DEED","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme1\/bg.png","profile_background_tile":false,"profile_link_color":"1DA1F2","profile_sidebar_border_color":"C0DEED","profile_sidebar_fill_color":"DDEEF6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_normal.png","profile_image_url_https":"https:\/\/abs.twimg.com\/sticky\/default_profile_images\/default_profile_normal.png","default_profile":true,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"extended_tweet":{"full_text":"@lhill244 @JonGroat @Alyssafarah @PeteButtigieg @mike_pence Christians once used that same excuse for racism. \"My bible says it's bad\" doesn't excuse the long history of oppression &amp; abuse that u ppl have inflicted on LGBT ppl. Condoning bigotry when LGBT youth is more than 4x as likely to commit suicide than their straight peers is gross","display_text_range":[60,344],"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"lhill244","name":"Candy","id":816061830384799745,"id_str":"816061830384799745","indices":[0,9]},{"screen_name":"JonGroat","name":"Jon Groat \ud83c\udff3\ufe0f\u200d\ud83c\udf08","id":1631314297,"id_str":"1631314297","indices":[10,19]},{"screen_name":"Alyssafarah","name":"Alyssa Farah","id":37841185,"id_str":"37841185","indices":[20,32]},{"screen_name":"PeteButtigieg","name":"Pete Buttigieg","id":226222147,"id_str":"226222147","indices":[33,47]},{"screen_name":"mike_pence","name":"Mike Pence","id":22203756,"id_str":"22203756","indices":[48,59]}],"symbols":[]}},"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[{"url":"https:\/\/t.co\/xdk7xpKmtk","expanded_url":"https:\/\/twitter.com\/i\/web\/status\/1116186095987888128","display_url":"twitter.com\/i\/web\/status\/1\u2026","indices":[117,140]}],"user_mentions":[{"screen_name":"lhill244","name":"Candy","id":816061830384799745,"id_str":"816061830384799745","indices":[0,9]},{"screen_name":"JonGroat","name":"Jon Groat \ud83c\udff3\ufe0f\u200d\ud83c\udf08","id":1631314297,"id_str":"1631314297","indices":[10,19]},{"screen_name":"Alyssafarah","name":"Alyssa Farah","id":37841185,"id_str":"37841185","indices":[20,32]},{"screen_name":"PeteButtigieg","name":"Pete Buttigieg","id":226222147,"id_str":"226222147","indices":[33,47]},{"screen_name":"mike_pence","name":"Mike Pence","id":22203756,"id_str":"22203756","indices":[48,59]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"en","timestamp_ms":"1554954477675"}

337,RT @officeofssbadal: .@capt_amarinder As a public servant it is your DUTY to meet, listen and care for the people who elected you. If you k\u2026
338,RT @RealSaavedra: Ken Starr says Hillary Clinton DID trigger Vince Foster's suicide when she humiliated him in front of White House staff a\u2026
339,RT @RealSaavedra: Ken Starr says Hillary Clinton DID trigger Vince Foster's suicide when she humiliated him in front of White House staff a\u2026
340,@AngelGotti5 If by suicide they mean murder!  Then yes I agree","display_text_range":[13,62],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/iphone\" rel=\"nofollow\"\u003eTwitter for iPhone\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":1116149267389923329,"in_reply_to_status_id_str":"1116149267389923329","in_reply_to_user_id":2255537071,"in_reply_to_user_id_str":"2255537071","in_reply_to_screen_name":"AngelGotti5","user":{"id":154369413,"id_str":"154369413","name":"melissa","screen_name":"jeanjean324","location":null,"url":null,"description":null,"translator_type":"none","protected":false,"verified":false,"followers_count":77,"friends_count":497,"listed_count":5,"favourites_count":5084,"statuses_count":2048,"created_at":"Fri Jun 11 02:09:55 +0000 2010","utc_offset":null,"time_zone":null,"geo_enabled":true,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"1A1B1F","profile_background_image_url":"http:\/\/abs.twimg.com\/images\/themes\/theme9\/bg.gif","profile_background_image_url_https":"https:\/\/abs.twimg.com\/images\/themes\/theme9\/bg.gif","profile_background_tile":false,"profile_link_color":"2FC2EF","profile_sidebar_border_color":"181A1E","profile_sidebar_fill_color":"252429","profile_text_color":"666666","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/974488598622896128\/SNoYhuC8_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/974488598622896128\/SNoYhuC8_normal.jpg","profile_banner_url":"https:\/\/pbs.twimg.com\/profile_banners\/154369413\/1543179531","default_profile":false,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"AngelGotti5","name":"Angel Gotti","id":2255537071,"id_str":"2255537071","indices":[0,12]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"en","timestamp_ms":"1554954480178"}

341,Jds kumaraswamy authorised slow murder..it's not my slow suicide..with physchiatrist tablets(respiridone,qutipin,pacitane,dicorate)..
342,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
343,Yogi jaise leader CM banege to yahi dekho Ko mile ga\n### kyu ki isko Vikas se koe Lena Dena nahi hai #\nPlease focus\u2026 https:\/\/t.co\/JyTnw6UWTz
344,RT @TomtheBasedCat: https:\/\/t.co\/9PI1NBDFX9 One of his sons was killed in an airstrike while transporting suicide bombers from Syria to Ira\u2026
345,RT @AdityaMenon22: Debt-ridden farmer kills himself. Suicide note says \"Don't vote for BJP. BJP has destroyed farmers in 5 years\". \nhttps:\/\u2026
346,RT @ThanthiTV: \u0b89\u0ba3\u0bcd\u0bae\u0bc8 \u0b95\u0bbe\u0ba4\u0bb2\u0bcd \u0b8e\u0ba9 \u0ba8\u0bbf\u0bb0\u0bc2\u0baa\u0bbf\u0b95\u0bcd\u0b95 \u0ba4\u0bb1\u0bcd\u0b95\u0bca\u0bb2\u0bc8 \u0b9a\u0bc6\u0baf\u0bcd\u0ba4 \u0b95\u0bbe\u0ba4\u0bb2\u0bb0\u0bcd\u0b95\u0bb3\u0bcd\nhttps:\/\/t.co\/vEBRwA4ypf\n#Love | #Suicide
347,RT @sxdoc: BORDER SECURITY: ISIS launches global military campaign using teen suicide bombers to avenge loss of Syria dubbed \u2018Revenge Invas\u2026
348,RT @RealSaavedra: Ken Starr says Hillary Clinton DID trigger Vince Foster's suicide when she humiliated him in front of White House staff a\u2026
349,RT @ZiqreyAzhar99: Now aku dah faham kenapa ramai student yang attempt suicide. Stress sampai sakit. Lect tak faham, tak puas hati je meraj\u2026
350,RT @EarthQuake_HK15: I\u2019ve deleted every suicide note I started in my Notes on my phone...y\u2019all don\u2019t understand how big that is for me
351,RT @afspnational: Have you lost a sibling to suicide? You are not alone, and we understand that today may be a little harder for you. If yo\u2026
352,Starr Admits He Omitted In FBI Report That Hillary Catalyzed Vince Foster's Suicide, Report Says | Daily Wire https:\/\/t.co\/rAWl4la6WX
353,Caroline punches the silver carriage. She is over the moon about suicide.
354,RT @Im2Slothy: Suicide hotline numbers \ud83d\udcde \n\nUnited Kingdom \ud83c\uddec\ud83c\udde7 116 123\nUnited States \ud83c\uddfa\ud83c\uddf8 1-800-273-8255\nCanada \ud83c\udde8\ud83c\udde6 1 800 456 4566\nIreland \ud83c\uddee\ud83c\uddea 11\u2026
355,depression does not define you. a suicide attempt does not define you. being sick doesn\u2019t make you any less worthy\u2026 https:\/\/t.co\/s3FtVYuCyd
356,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
357,RT @AdityaMenon22: Debt-ridden farmer kills himself. Suicide note says \"Don't vote for BJP. BJP has destroyed farmers in 5 years\". \nhttps:\/\u2026
358,RT @d_vsurvivour11: Depression isn\u2019t the feeling of wanting to kill yourself, depression is the feeling of wanting to get rid of the pain y\u2026
359,RT @LucasFoxNews: Honoring U.S. Marines killed in suicide car bomb attack in Afghanistan Monday: Cpl. Robert A. Hendriks, 25, Locust Valley\u2026
360,RT @RealSaavedra: Ken Starr says Hillary Clinton DID trigger Vince Foster's suicide when she humiliated him in front of White House staff a\u2026
361,RT @BTWFoundation: Today, #SB428, a bill to expand mental health training in schools, unanimously passed out of the California Senate Educa\u2026
362,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
363,RT @KanamynLogic: @lauracgilleslil The whole \"triggered\" story was bogus too.   Too many pieces didn't add up to suicide.   (Especially the\u2026
364,RT @codeofvets: RIP\u271d\ufe0fWe lost 3 Marines today.\nTwo veterans committed suicide at VA in GA. \nWe have so many Veterans in need. \n\nhttps:\/\/t.co\u2026
365,RT @DahliaHarris: This murder suicide.  According to the woman's father she couldn't take the abuse anymore - including him bringing in oth\u2026
366,Damn. Good old days. Rip Mitch Lucker
367,Hi\uff0c\u6211\u662f Vince Foster\n\u8fd8\u8bb0\u5f97\u6211\u5417\uff1f\n\n\u6211\u672c\u6253\u7b97\u4e0a\u5ead\u6307\u6b63\u5e0c\u62c9\u91cc\u2022\u514b\u6797\u987f\u3002\u4f46\u662f\u6211\u5728\u516c\u56ed\u7684\u957f\u6905\u4e0a\u4ece\u540e\u9762\u5411\u81ea\u5df1\u7684\u5934\u5f00\u4e86\u4e24\u67aa\u800c\u81ea\u6740\u8eab\u4ea1\u3002
368,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
369,RT @iamBellaDion: @KittyKatSura @puuscfeiin People commit suicide for shit like that though, he was cyber bullying. And that isn\u2019t the firs\u2026
370,@NetworksManager @EinsteinMaga Expect suicide soon.","display_text_range":[31,51],"source":"\u003ca href=\"http:\/\/twitter.com\/download\/iphone\" rel=\"nofollow\"\u003eTwitter for iPhone\u003c\/a\u003e","truncated":false,"in_reply_to_status_id":1116165063373574145,"in_reply_to_status_id_str":"1116165063373574145","in_reply_to_user_id":115681686,"in_reply_to_user_id_str":"115681686","in_reply_to_screen_name":"NetworksManager","user":{"id":797485604254654464,"id_str":"797485604254654464","name":"Warren Anderson","screen_name":"wma1953","location":"Lakeville, MN","url":null,"description":"Maga,Christian Numerologist,Trump Supporter,Father,Grandfather,Great Grandfather,Nature Lover","translator_type":"none","protected":false,"verified":false,"followers_count":295,"friends_count":351,"listed_count":1,"favourites_count":7261,"statuses_count":381,"created_at":"Sat Nov 12 17:05:59 +0000 2016","utc_offset":null,"time_zone":null,"geo_enabled":false,"lang":"en","contributors_enabled":false,"is_translator":false,"profile_background_color":"F5F8FA","profile_background_image_url":"","profile_background_image_url_https":"","profile_background_tile":false,"profile_link_color":"1DA1F2","profile_sidebar_border_color":"C0DEED","profile_sidebar_fill_color":"DDEEF6","profile_text_color":"333333","profile_use_background_image":true,"profile_image_url":"http:\/\/pbs.twimg.com\/profile_images\/798924004967010306\/bwmq-CZN_normal.jpg","profile_image_url_https":"https:\/\/pbs.twimg.com\/profile_images\/798924004967010306\/bwmq-CZN_normal.jpg","default_profile":true,"default_profile_image":false,"following":null,"follow_request_sent":null,"notifications":null},"geo":null,"coordinates":null,"place":null,"contributors":null,"is_quote_status":false,"quote_count":0,"reply_count":0,"retweet_count":0,"favorite_count":0,"entities":{"hashtags":[],"urls":[],"user_mentions":[{"screen_name":"NetworksManager","name":"Bruce Porter, Jr.","id":115681686,"id_str":"115681686","indices":[0,16]},{"screen_name":"EinsteinMaga","name":"\ud83d\udd70\u26a1\ufe0fEinstein MAGA\ud83d\udca1\ud83c\udf99","id":125815552,"id_str":"125815552","indices":[17,30]}],"symbols":[]},"favorited":false,"retweeted":false,"filter_level":"low","lang":"en","timestamp_ms":"1554954518061"}

371,RT @KatTheHammer1: Hi, I'm Vince Foster \nRemember me? \n\nI was going to testify against Hillary Clinton. But I committed suicide on a park b\u2026
372,RT @RealSaavedra: Ken Starr says Hillary Clinton DID trigger Vince Foster's suicide when she humiliated him in front of White House staff a\u2026
373,RT @momgerm: 18% of California high school students have seriously considered attempting suicide. There is a mental health crisis in school\u2026
374,RT @nayadaurpk: Many believe patriarchy and patriarchal violence only affect women, but this is not true. Patriarchy curbs freedom of all g\u2026
375,RT @JackPosobiec: Kenneth Starr admits he\u00a0omitted in FBI report that Hillary Clinton triggered Vince Foster's suicide https:\/\/t.co\/HgIyJbM3\u2026
376,Sheriff: Inmate dies at Salem Hospital of apparent suicide https:\/\/t.co\/5AP3yamqwC via @SFGate
377,RT @nathanTbernard: Logan Paul, a Youtube meathead who recently mocked suicide victims and has 18 million teenage subscribers, is hosting f\u2026
